CompanyLogo,Company,Code,Rank,MarketCap,Country,Categories,Description
https://companiesmarketcap.com/img/company-logos/256/CMAX.png,CareMax,CMAX,#8467,$8.51 M,🇺🇸 USA,"Healthcare, Medical Care Facilities",No description
https://companiesmarketcap.com/img/company-logos/256/WHLR.png,Wheeler Real Estate Investment Trust,WHLR,#8468,$8.51 M,🇺🇸 USA,"Real estate, Investment, REITs",No description
https://companiesmarketcap.com/img/company-logos/256/SCKT.png,Socket Mobile,SCKT,#8469,$8.37 M,🇺🇸 USA,"Electronics, Tech, Tech Hardware",No description
https://companiesmarketcap.com/img/company-logos/256/VVPR.png,VivoPower,VVPR,#8470,$8.34 M,🇬🇧 UK,"Renewable energy, Electricity, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/POLA.png,Polar Power,POLA,#8471,$8.25 M,🇺🇸 USA,"Electricity, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/TNXP.png,Tonix Pharmaceuticals,TNXP,#8472,$8.25 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/OSA.png,ProSomnus,OSA,#8473,$8.17 M,🇺🇸 USA,devices,No description
https://companiesmarketcap.com/img/company-logos/256/BGLC.png,BioNexus Gene Lab,BGLC,#8474,$8.16 M,🇲🇾 Malaysia,"Biotech, Genomics",No description
https://companiesmarketcap.com/img/company-logos/256/MF.png,Missfresh,MF,#8475,$8.14 M,🇨🇳 China,"E-Commerce, Retail, Internet, Tech, Food",No description
https://companiesmarketcap.com/img/company-logos/256/UPXI.png,Upexi,UPXI,#8476,$8.12 M,🇺🇸 USA,"E-Commerce, Internet",No description
https://companiesmarketcap.com/img/company-logos/256/ASNS.png,Actelis Networks,ASNS,#8477,$7.76 M,🇺🇸 USA,"Networking hardware, Telecommunications equipment",No description
https://companiesmarketcap.com/img/company-logos/256/KXIN.png,Kaixin Auto,KXIN,#8478,$7.72 M,🇨🇳 China,"Retail, Car retail",No description
https://companiesmarketcap.com/img/company-logos/256/AFN.L.png,ADVFN,AFN.L,#8479,$7.7 M,🇬🇧 UK,"Financial services, Tech, Internet",No description
https://companiesmarketcap.com/img/company-logos/256/MSGM.png,Motorsport Gaming,MSGM,#8480,$7.63 M,🇺🇸 USA,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/PRZO.png,ParaZero Technologies,PRZO,#8481,$7.6 M,🇮🇱 Israel,"Aerospace, Aircraft manufacturers, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/PULM.png,Pulmatrix,PULM,#8482,$7.52 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/MRAI.png,Marpai,MRAI,#8483,$7.5 M,🇺🇸 USA,"Software, Tech, Healthcare",No description
https://companiesmarketcap.com/img/company-logos/256/TPHS.png,Trinity Place Holdings,TPHS,#8484,$7.49 M,🇺🇸 USA,"Real estate, Investment",No description
https://companiesmarketcap.com/img/company-logos/256/NITRO.ST.png,Nitro Games,NITRO.ST,#8485,$7.46 M,🇫🇮 Finland,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/CARV.png,Carver Bancorp,CARV,#8486,$7.42 M,🇺🇸 USA,"Banks, Financial services",No description
https://companiesmarketcap.com/img/company-logos/256/CVKD.png,Cadrenal Therapeutics,CVKD,#8487,$7.36 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/PAVM.png,PAVmed,PAVM,#8488,$7.35 M,🇺🇸 USA,devices,No description
https://companiesmarketcap.com/img/company-logos/256/SNGX.png,Soligenix,SNGX,#8489,$7.32 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/SNAX.png,Stryve Foods,SNAX,#8490,$7.31 M,🇺🇸 USA,Food,No description
https://companiesmarketcap.com/img/company-logos/256/SPPL.png,SIMPPLE,SPPL,#8491,$7.28 M,🇸🇬 Singapore,"AI, Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/EFOI.png,Energy Focus,EFOI,#8492,$7.25 M,🇺🇸 USA,LED Lighting Manufacturers,No description
https://companiesmarketcap.com/img/company-logos/256/1AE.AX.png,Aurora Energy Metals,1AE.AX,#8493,$7.24 M,🇦🇺 Australia,"Uranium, Energy, Mining",No description
https://companiesmarketcap.com/img/company-logos/256/BMRA.png,Biomerica,BMRA,#8494,$7.2 M,🇺🇸 USA,"Diagnostics and Testing, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/SALM.png,Salem Media Group,SALM,#8495,$7.07 M,🇺🇸 USA,Media/Press,No description
https://companiesmarketcap.com/img/company-logos/256/PRPO.png,Precipio,PRPO,#8496,$7 M,🇺🇸 USA,"Diagnostics and Testing, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/MRIN.png,Marin Software,MRIN,#8497,$6.95 M,🇺🇸 USA,"Advertising, Software, Tech, Internet",No description
https://companiesmarketcap.com/img/company-logos/256/FFIE.png,Faraday Future,FFIE,#8498,$6.94 M,🇺🇸 USA,"Automakers, Electric Vehicles, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/HLTH.png,Cue Health,HLTH,#8499,$6.9 M,🇺🇸 USA,"Healthcare, Diagnostics and Testing",No description
https://companiesmarketcap.com/img/company-logos/256/CISO.png,CISO Global (Cerberus Cyber Sentinel),CISO,#8500,$6.87 M,🇺🇸 USA,"IT security, Tech, Software",No description
https://companiesmarketcap.com/img/company-logos/256/GTR.AX.png,GTI Energy,GTR.AX,#8501,$6.84 M,🇦🇺 Australia,"Uranium, Energy, Mining",No description
https://companiesmarketcap.com/img/company-logos/256/ELWS.png,Earlyworks,ELWS,#8502,$6.81 M,🇯🇵 Japan,"Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/CGRN.png,Capstone Green Energy,CGRN,#8503,$6.78 M,🇺🇸 USA,"Manufacturing, Renewable energy, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/XPON.png,Expion360,XPON,#8504,$6.77 M,🇺🇸 USA,"Electricity, Batteries",No description
https://companiesmarketcap.com/img/company-logos/256/GCOR.ST.png,Gaming Corps,GCOR.ST,#8505,$6.74 M,🇸🇪 Sweden,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/NCNA.png,NuCana,NCNA,#8506,$6.68 M,🇬🇧 UK,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/WATT.png,Energous,WATT,#8507,$6.6 M,🇺🇸 USA,"Electronics, Tech, Tech Hardware",No description
https://companiesmarketcap.com/img/company-logos/256/WRNT.png,Warrantee Inc.,WRNT,#8508,$6.56 M,🇯🇵 Japan,Insurance,No description
https://companiesmarketcap.com/img/company-logos/256/XBIO.png,Xenetic Biosciences,XBIO,#8509,$6.53 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/AQB.png,AquaBounty,AQB,#8510,$6.51 M,🇺🇸 USA,Food,No description
https://companiesmarketcap.com/img/company-logos/256/AKIC.AE.png,Al Khazna Insurance,AKIC.AE,#8511,$6.48 M,🇦🇪 United Arab Emirates,Insurance,No description
https://companiesmarketcap.com/img/company-logos/256/TBIO.png,Telesis Bio,TBIO,#8512,$6.44 M,🇺🇸 USA,"devices, Biotech, Genomics",No description
https://companiesmarketcap.com/img/company-logos/256/8R7.F.png,Maximum Entertainment,8R7.F,#8513,$6.32 M,🇸🇪 Sweden,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/ASLN.png,ASLAN Pharmaceuticals,ASLN,#8514,$6.22 M,🇸🇬 Singapore,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/DGLY.png,Digital Ally,DGLY,#8515,$6.1 M,🇺🇸 USA,Security & Protection Services,No description
https://companiesmarketcap.com/img/company-logos/256/AUMN.png,Golden Minerals,AUMN,#8516,$6.09 M,🇺🇸 USA,Mining,No description
https://companiesmarketcap.com/img/company-logos/256/KAVL.png,Kaival Brands Innovations,KAVL,#8517,$5.99 M,🇺🇸 USA,Tobacco,No description
https://companiesmarketcap.com/img/company-logos/256/BOXL.png,Boxlight,BOXL,#8518,$5.91 M,🇺🇸 USA,Education,No description
https://companiesmarketcap.com/img/company-logos/256/OGEN.png,Oragenics,OGEN,#8519,$5.91 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/BSGM.png,BioSig Technologies,BSGM,#8520,$5.89 M,🇺🇸 USA,devices,No description
https://companiesmarketcap.com/img/company-logos/256/FRZA.png,Forza X1,FRZA,#8521,$5.85 M,🇺🇸 USA,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/MOB.png,Mobilicom,MOB,#8522,$5.78 M,🇦🇺 Australia,"Robotics, Tech, IT security",No description
https://companiesmarketcap.com/img/company-logos/256/AEMD.png,Aethlon Medical,AEMD,#8523,$5.76 M,🇺🇸 USA,devices,No description
https://companiesmarketcap.com/img/company-logos/256/CYCN.png,Cyclerion Therapeutics,CYCN,#8524,$5.74 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/HEPA.png,Hepion Pharmaceuticals,HEPA,#8525,$5.69 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/MAN.WA.png,ManyDev Studio,MAN.WA,#8526,$5.56 M,🇵🇱 Poland,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/DEAL.V.png,Playgon Games,DEAL.V,#8527,$5.56 M,🇨🇦 Canada,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/MARK.png,Remark Holdings,MARK,#8528,$5.53 M,🇺🇸 USA,"Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/GBNH.png,Greenbrook TMS,GBNH,#8529,$5.51 M,🇨🇦 Canada,Medical Care Facilities,No description
https://companiesmarketcap.com/img/company-logos/256/PIK.png,Kidpik,PIK,#8530,$5.5 M,🇺🇸 USA,"E-Commerce, Internet, Tech, Clothing",No description
https://companiesmarketcap.com/img/company-logos/256/XXII.png,22nd Century Group,XXII,#8531,$5.49 M,🇺🇸 USA,"Tobacco, Cannabis",No description
https://companiesmarketcap.com/img/company-logos/256/NCL.png,Northann Corp,NCL,#8532,$5.44 M,🇺🇸 USA,"3D Printing, Furniture, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/CYN.png,Cyngn,CYN,#8533,$5.39 M,🇺🇸 USA,"Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/ONFO.png,Onfolio Holdings,ONFO,#8534,$5.36 M,🇺🇸 USA,"Investment, Internet, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/SNOA.png,Sonoma Pharmaceuticals,SNOA,#8535,$5.35 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/UPH.png,UpHealth,UPH,#8536,$5.33 M,🇺🇸 USA,"Telehealth, Healthcare, Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/ALBT.png,Avalon GloboCare,ALBT,#8537,$5.31 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/AVRO.png,AVROBIO,AVRO,#8538,$5.23 M,🇺🇸 USA,"Pharmaceuticals, Biotech, Gene therapy",No description
https://companiesmarketcap.com/img/company-logos/256/LFLY.png,Leafly Holdings,LFLY,#8539,$5.2 M,🇺🇸 USA,"Internet, Cannabis",No description
https://companiesmarketcap.com/img/company-logos/256/ATXG.png,Addentax Group,ATXG,#8540,$5.07 M,🇨🇳 China,Manufacturing,No description
https://companiesmarketcap.com/img/company-logos/256/SONX.png,Sonendo,SONX,#8541,$5.07 M,🇺🇸 USA,"devices, equipment",No description
https://companiesmarketcap.com/img/company-logos/256/NSTG.png,NanoString Technologies,NSTG,#8542,$5.06 M,🇺🇸 USA,"Genomics, Scientific & Technical Instruments",No description
https://companiesmarketcap.com/img/company-logos/256/UAVS.png,AgEagle Aerial Systems,UAVS,#8543,$5.06 M,🇺🇸 USA,"Aerospace, Tech, Agriculture",No description
https://companiesmarketcap.com/img/company-logos/256/HOOK.png,HOOKIPA Pharma,HOOK,#8544,$5.03 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/ASST.png,Asset Entities,ASST,#8545,$4.98 M,🇺🇸 USA,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/MGRX.png,Mangoceuticals,MGRX,#8546,$4.97 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/OLB.png,OLB Group,OLB,#8547,$4.96 M,🇺🇸 USA,"Financial services, Internet, Tech, Bitcoin",No description
https://companiesmarketcap.com/img/company-logos/256/OBLG.png,Oblong,OBLG,#8548,$4.95 M,🇺🇸 USA,"Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/VSME.png,VS Media,VSME,#8549,$4.91 M,🇭🇰 Hong Kong,Media/Press,No description
https://companiesmarketcap.com/img/company-logos/256/EVOK.png,Evoke Pharma,EVOK,#8550,$4.89 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/PAPL.png,Pineapple Financial,PAPL,#8551,$4.88 M,🇨🇦 Canada,Financial services,No description
https://companiesmarketcap.com/img/company-logos/256/HOTH.png,Hoth Therapeutics,HOTH,#8552,$4.75 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/ADIL.png,Adial Pharmaceuticals,ADIL,#8553,$4.74 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/INKW.png,Greene Concepts,INKW,#8554,$4.71 M,🇺🇸 USA,Beverages,No description
https://companiesmarketcap.com/img/company-logos/256/NXU.png,Nxu,NXU,#8555,$4.65 M,🇺🇸 USA,"EV charging, Energy, Electricity",No description
https://companiesmarketcap.com/img/company-logos/256/GPAK.png,Gamer Pakistan,GPAK,#8556,$4.63 M,🇺🇸 USA,"Esports, Video games, Internet",No description
https://companiesmarketcap.com/img/company-logos/256/AGFY.png,Agrify,AGFY,#8557,$4.57 M,🇺🇸 USA,Cannabis,No description
https://companiesmarketcap.com/img/company-logos/256/IDAI.png,Trust Stamp,IDAI,#8558,$4.56 M,🇺🇸 USA,"Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/GENE.png,Genetic Technologies,GENE,#8559,$4.55 M,🇦🇺 Australia,"Diagnostics and Testing, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/BFRI.png,Biofrontera,BFRI,#8560,$4.52 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/FRGT.png,"Fr8Tech
(Freight Technologies)",FRGT,#8561,$4.52 M,🇺🇸 USA,"Software, Tech, AI",No description
https://companiesmarketcap.com/img/company-logos/256/MNK.png,Mallinckrodt Pharmaceuticals,MNK,#8562,$4.52 M,🇬🇧 UK,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/IMCC.png,IM Cannabis,IMCC,#8563,$4.52 M,🇮🇱 Israel,Cannabis,No description
https://companiesmarketcap.com/img/company-logos/256/SOBR.png,SOBR Safe,SOBR,#8564,$4.51 M,🇺🇸 USA,Diagnostics and Testing,No description
https://companiesmarketcap.com/img/company-logos/256/VS.png,Versus Systems,VS,#8565,$4.48 M,🇨🇦 Canada,"Tech, Video games",No description
https://companiesmarketcap.com/img/company-logos/256/TTNP.png,Titan Pharmaceuticals,TTNP,#8566,$4.46 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/FAMI.png,Farmmi,FAMI,#8567,$4.33 M,🇨🇳 China,Food,No description
https://companiesmarketcap.com/img/company-logos/256/GMDA.png,Gamida Cell,GMDA,#8568,$4.33 M,🇮🇱 Israel,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/RKDA.png,Arcadia Biosciences,RKDA,#8569,$4.32 M,🇺🇸 USA,Biotech,No description
https://companiesmarketcap.com/img/company-logos/256/BOF.png,BranchOut Food,BOF,#8570,$4.32 M,🇺🇸 USA,Food,No description
https://companiesmarketcap.com/img/company-logos/256/AKAN.png,Akanda,AKAN,#8571,$4.31 M,🇬🇧 UK,Cannabis,No description
https://companiesmarketcap.com/img/company-logos/256/MYMD.png,MyMD Pharmaceuticals,MYMD,#8572,$4.27 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/EZGO.png,EZGO Technologies,EZGO,#8573,$4.26 M,🇨🇳 China,"Electric Vehicles, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/ADXS.png,Advaxis,ADXS,#8574,$4.25 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/FUV.png,Arcimoto,FUV,#8575,$4.24 M,🇺🇸 USA,"Automakers, Electric Vehicles",No description
https://companiesmarketcap.com/img/company-logos/256/TMD.TO.png,Titan Medical,TMD.TO,#8576,$4.18 M,🇨🇦 Canada,devices,No description
https://companiesmarketcap.com/img/company-logos/256/APDN.png,Applied DNA Sciences,APDN,#8577,$4.12 M,🇺🇸 USA,Biotech,No description
https://companiesmarketcap.com/img/company-logos/256/VVD.WA.png,Vivid Games,VVD.WA,#8578,$4.1 M,🇵🇱 Poland,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/DLA.png,Delta Apparel,DLA,#8579,$4.08 M,🇺🇸 USA,Clothing,No description
https://companiesmarketcap.com/img/company-logos/256/JOAN.png,JOANN,JOAN,#8580,$4.06 M,🇺🇸 USA,Retail,No description
https://companiesmarketcap.com/img/company-logos/256/SBR.AX.png,Sabre Resources,SBR.AX,#8581,$3.97 M,🇦🇺 Australia,"Uranium, Energy, Mining",No description
https://companiesmarketcap.com/img/company-logos/256/TRVN.png,Trevena,TRVN,#8582,$3.96 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/OPGN.png,OpGen,OPGN,#8583,$3.95 M,🇺🇸 USA,"Diagnostics and Testing, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/JTAI.png,Jet.AI,JTAI,#8584,$3.94 M,🇺🇸 USA,"Software, Tech, AI",No description
https://companiesmarketcap.com/img/company-logos/256/PUN.WA.png,PunkPirates,PUN.WA,#8585,$3.94 M,🇵🇱 Poland,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/SGN.png,Signing Day Sports,SGN,#8586,$3.94 M,🇺🇸 USA,"Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/EDBL.png,Edible Garden,EDBL,#8587,$3.91 M,🇺🇸 USA,Food,No description
